Company,NACE,Year,TA,CA,FA,TL,CL,DEBT,TAXEX,INTEX,TE,PROFIT,SALES,EBITDA,EBIT,DA,CFO,CAPEX,MCAP,PER,SOLV,NEMP,SORA,CPI
PROSPER CAP CORPORATION LIMITED,2561.0,2011.0,19635580.2834034,15432459.0066075,3185207.87447691,8398554.3859005,7920350.35550594,-8222495.34577131,-19220.4192280769,,11237025.8975029,362112.698256969,51258551.6309738,771123.219430447,597370.629608631,-173752.589821815,-991773.63216877,-31521.4875340462,19.687956433219,54.37,64.75,,0.02296,5.247793398
PROSPER CAP CORPORATION LIMITED,2561.0,2012.0,19110747.4097013,15571720.1116085,2462607.21689463,8729055.78374863,8524723.9536047,-6170821.27034664,339190.838038921,,10381691.6259527,-1564364.49158192,47210460.6910944,-1675521.00718021,-1984470.73435783,-308949.72717762,-3645279.84976768,-285247.234880924,14.4901528135297,,,,0.026215139442231077,4.575602704
PROSPER CAP CORPORATION LIMITED,2561.0,2013.0,12268236.9632125,9687030.88694811,2257172.24550247,7849521.96860313,7522326.83217525,-5092073.10146093,10274.243414402,,4418714.99460936,-5618430.49484491,35782028.5066962,-4821781.46702051,-5497510.55312157,-675729.086101055,-221291.396617889,-552438.165128231,20.2387781859565,,,,0.03772908366533865,2.358604154
PROSPER CAP CORPORATION LIMITED,2561.0,2014.0,10193748.5803962,3844698.40288162,1036857.64014721,5306894.72460747,4410050.70739985,-449557.254195213,756.830394268036,,4886853.85578871,-4014985.24159193,19265874.5164871,-2285627.79068947,-3980927.87384987,-1695300.0831604,-4137591.76546335,-197532.732903957,29.9508434555946,,-97.407,,0.07970555555555556,1.02514803
PROSPER CAP CORPORATION LIMITED,2561.0,2015.0,4456467.87369251,746870.349884033,513473.365545273,4041304.14700508,3377183.63702297,89115.2122020721,-34655.9158563614,,415163.726687431,-3899851.42922401,9900275.71749687,-3101350.83734989,-3824174.22521114,-722823.387861252,-2130277.92978287,-48093.9240455627,8.65123315123929,,-88.639,,0.2525032258064516,-0.52261817
PROSPER CAP CORPORATION LIMITED,2561.0,2016.0,104843393.188119,41252851.9878387,194980.293989182,60286247.4946976,15653737.077713,54132614.1028404,457719.697237015,,44557145.6934214,-3585701.43485069,794440.98508358,-3901680.13823032,-4026135.64503193,-124455.506801605,-3754407.78851509,-18668.3260202408,38.1711772472583,,,,0.19813690476190476,-0.53226874
PROSPER CAP CORPORATION LIMITED,2561.0,2017.0,124472540.189624,53566511.1495852,142151.725888252,58428848.3419418,24747119.143188,51137212.9708529,-28430.3451776505,,66043691.847682,-2549753.06224823,276821.781992912,-2406105.00240326,-2555738.3980751,-149633.395671844,-7547508.47768784,-19452.3414373398,50.4827082518878,,,,0.5612424,0.57626031
PROSPER CAP CORPORATION LIMITED,2561.0,2018.0,108523594.297528,17072831.3566446,52754.9829483032,47044988.7522459,23650351.9389629,29492966.3004875,2930.83238601685,,61478605.5452824,-28428341.4362669,194900.35367012,-25883646.2171078,-26020662.6311541,-137016.414046288,-4098769.09184456,,24.7198086386662,,-9.981,,1.0422362549800797,0.438620118
PROSPER CAP CORPORATION LIMITED,2561.0,2019.0,71392519.6802616,4415083.25076103,19299.2879152298,37737530.6773186,23845754.7798753,32844418.9105034,-7422.80304431915,,33654989.002943,-28580018.561542,89073.6365318298,-26593676.4668822,-26666419.9367166,-72743.4698343277,-3055225.73304176,-2226.84091329575,18.2129103556662,,-12.844,,1.48333,0.565260569
PROSPER CAP CORPORATION LIMITED,2561.0,2020.0,67047123.2433319,1726041.93496704,15127.4490356445,38094698.5340118,16019968.5287476,34175176.4888763,-2269.11735534668,,28952424.7093201,-5327887.550354,131608.806610107,-3816655.39169312,-3829513.72337341,-56727.933883667,-2393918.80989075,,32.4776941316255,,-2.559,,0.30121507936507935,-0.18191667
PROSPER CAP CORPORATION LIMITED,2561.0,2021.0,59863877.2418499,59860178.1960726,3699.04577732086,38003996.3161945,38001776.8887281,-509728.508114815,,,21859880.9256554,-6397129.7672987,108751.945853233,-5018865.31066895,-5073611.18817329,-54745.8775043488,-2040393.65077019,,31.7664867491227,,-3.812,,0.15378023715415018,2.30485959
PROSPER CAP CORPORATION LIMITED,2561.0,2022.0,310129.39864397,308641.967475414,1487.43116855621,72884.1272592545,71396.6960906982,-280380.775272846,,,237245.271384716,4654915.84199667,439535.910308361,5135356.10944033,5133868.67827177,-1487.43116855621,-1323070.02443075,,6.84304779598219,1.47,10.653,,1.5047336,6.12106004
PROSPER CAP CORPORATION LIMITED,2561.0,2023.0,,,,,,,,,,,,,,,,,4.65198544799648,,,,3.617463453815261,
PSC CORPORATION LTD,1089.0,,,,,,,,,,,,,,,,,,,,,,,
PSC CORPORATION LTD,1089.0,2003.0,,,,,,,,,,,,,,,,,,,,771.0,0.4880463576158941,
PSC CORPORATION LTD,1089.0,2004.0,157754927.989244,82734117.2159314,40122414.2141342,45307871.4575768,24042722.6132751,-12845513.5939717,-1184967.56649017,,112447056.531668,1568735.47154665,98003428.1049967,6527114.73608017,4048843.20884943,-2427469.71523762,-8235402.1731019,-3857265.2913332,,,3.386,924.0,0.6823102310231023,1.662727199
PSC CORPORATION LTD,1089.0,2005.0,169069825.857878,84632256.9996119,44386492.6695824,53528422.8622913,36505228.2810211,-18315106.6303253,-1062973.21617603,,115541402.995586,6397067.75546074,105650764.703751,14694748.4463453,11452950.5372047,-3123422.71208763,6654849.27594662,-7189039.88599777,,,67.332,,1.8628145695364235,0.425106277
PSC CORPORATION LTD,1089.0,2006.0,188750318.497479,91159709.5711827,50003909.3698263,61984352.1826267,40955669.8311567,-17501303.0903935,-1062581.44438267,,126765966.314852,5687092.34404564,148985000.640213,12935462.3318315,7503259.15634632,-5427639.9422884,7270534.26331282,-2885267.16125011,,,25.998,,2.9766791044776117,0.962901778
PSC CORPORATION LTD,1089.0,2007.0,254401876.574278,161783229.360938,47353592.2275782,72750482.6345444,50408685.076654,-65657782.4066877,-944351.889073849,,181651393.939734,5259505.7451725,181747841.340601,12605467.1335816,8209824.79906082,-6906744.0880537,553011.356055737,-6187204.84560728,,,32.984,,2.16956,2.104880036
PSC CORPORATION LTD,1089.0,2008.0,255318933.01338,155206368.192017,49478878.2840967,77281130.1698089,53169122.9487062,-46536271.2129951,-943579.788088799,,178037802.843571,2408282.43410587,210696919.765174,17452057.0967793,7563924.57520962,-9901334.30063725,12766815.1887655,-3390772.72891998,,,10.043,,0.5572222222222222,6.62778177
PSC CORPORATION LTD,1089.0,2009.0,292290867.76334,204264644.911587,45608522.585094,94925895.1405883,68034773.3283043,-53488670.8699465,-3244976.51588917,,197364972.622752,11146501.4576316,236016105.945408,29422117.98805,18916916.2371159,-10506626.8613935,6409434.29082632,-2363545.69679499,99.97626340052,8.969,11.248,,0.1634920634920635,0.596720257
PSC CORPORATION LTD,1089.0,2010.0,336214290.36355,233117239.248455,51444876.4877915,116527951.92194,90955746.5993762,-20430900.9036422,-3799689.49353695,,219686338.44161,11054347.9789495,290155283.515453,22482919.5655584,17062888.4347081,-5370341.68916941,1831521.76445723,-7872670.91631889,116.895599308235,10.575,23.854,,0.06964285714285715,2.823661349
PSC CORPORATION LTD,1089.0,2011.0,336960088.838339,243998609.199822,52629351.9303203,120273695.361614,92500958.3938122,-37586683.0256581,-2308756.7576766,,216686393.476725,1780579.63728905,302025054.849386,15228722.5627899,9645575.18541813,-5713846.22812271,13515029.9844146,-5184131.47419691,80.80956143979,45.384,1.957,,0.02296,5.247793398
PSC CORPORATION LTD,1089.0,2012.0,333686138.534844,233576619.001448,57303635.7728839,104711889.675558,98555780.2969813,-60316304.276526,-2080915.35818577,,228974248.859286,-22250918.9753532,309361660.14719,2268900.64191818,-5202288.39546442,-8044135.48910618,27323252.3268461,-9333878.00097466,120.690940226398,,-0.568,,0.026215139442231077,4.575602704
PSC CORPORATION LTD,1089.0,2013.0,349468905.823886,283488504.943013,58820043.5474515,114435313.476026,109898839.845359,-62589110.227704,-2857820.32203674,,235033592.34786,5246186.75267696,318751288.994074,18791591.2049413,12161542.896986,-6477515.30957222,7590294.90399361,-9309254.85986471,109.245980039609,20.824,6.65,,0.03772908366533865,2.358604154
PSC CORPORATION LTD,1089.0,2014.0,336950730.323255,274422159.979224,57591008.8518262,106582153.933585,103241504.573286,-70052221.2934494,-3724362.370193,,230368576.38967,1853477.63556242,316670703.078449,17880874.8949766,11428138.9534473,-6452735.94152927,9119049.42053556,-8316052.37221718,117.275720526517,63.273,3.406,,0.07970555555555556,1.02514803
PSC CORPORATION LTD,1089.0,2015.0,326437509.459257,270027580.135345,53828417.2244072,105320035.551071,102213026.60501,-87623593.2930708,-3349600.35705566,,221117473.908186,4071009.21773911,293175610.136628,19344366.4201498,12430864.8386002,-6977155.30455112,18431996.3904619,-6515312.18099594,103.723858168855,25.479,10.415,,0.2525032258064516,-0.52261817
PSC CORPORATION LTD,1089.0,2016.0,334346261.925101,279887297.826648,52068726.9483805,111458203.374624,108957339.107394,-97000622.0011711,-4303394.85740662,,222888058.550477,7122312.08646297,276552581.663847,21173338.8043642,15076401.81005,-5969715.80958366,13887851.7200947,-9715826.56431198,91.8341808010668,12.894,29.436,,0.19813690476190476,-0.53226874
PSC CORPORATION LTD,1089.0,2017.0,404265293.253601,308427347.826719,86473887.5257373,152459970.516086,148644318.926454,-66186591.7405486,-4147837.72802353,,251805322.737515,8306149.79374409,347162196.797311,28833607.1789861,22293131.4541698,-6562920.7341671,3845578.2687664,-37856500.9379983,128.354690789815,15.453,26.226,,0.5612424,0.57626031
PSC CORPORATION LTD,1089.0,2018.0,419206481.377244,299818291.424751,107610640.009284,163183618.296742,146091003.821492,-49626319.3762302,-4543522.90642262,,256022863.080502,9843200.56843758,367358591.052413,27776231.2303782,19852725.8747816,-7897127.86412239,22809935.7522726,-32691237.1417284,70.1501473723915,7.127,18.221,,1.0422362549800797,0.438620118
PSC CORPORATION LTD,1089.0,2019.0,362426523.722231,228831656.81088,121304189.630568,119046915.224791,90149200.6929517,-41261877.5627613,-4240647.37921953,,243379608.497441,4494507.24333525,342270644.335687,25293943.6538219,14254750.9663105,-11115647.5588679,34506384.5121264,-10105404.0645361,88.3197672789063,19.651,5.68,,1.48333,0.565260569
PSC CORPORATION LTD,1089.0,2020.0,400066568.17627,265125940.916061,122707059.225082,124682704.069138,98618865.7531738,-62951366.4169312,-5401255.67817688,,275383864.107132,16825505.1898956,356541871.810913,43787157.6061249,31803948.8525391,-11847061.712265,31458286.6420746,-5802133.07762146,121.390639657576,7.215,13.719,,0.30121507936507935,-0.18191667
PSC CORPORATION LTD,1089.0,2021.0,428084649.3361,306235862.003684,117699197.779417,137041508.149028,117361104.99537,-75841535.5724096,-5661019.65761185,,291043141.187072,14475105.935812,394517288.525224,41864320.4894066,29938596.9033241,-11876156.3726664,18763039.8008823,-7981061.16914749,171.957249612116,11.88,15.791,,0.15378023715415018,2.30485959
PSC CORPORATION LTD,1089.0,2022.0,412890068.354845,284451874.381185,122565815.720201,116738804.117382,95636618.1290746,-86126726.9529104,-3734939.66424465,,296151264.237463,14494273.021996,411307441.591501,36787891.3763165,24797708.7265849,-12086865.6756878,38379442.7266717,-16552134.0436935,129.648932207844,8.945,15.831,,1.5047336,6.12106004
PSC CORPORATION LTD,1089.0,2023.0,433300478.723645,291582745.007694,123882150.170624,126873201.344311,104248447.372556,-94479753.110826,-6202790.96084833,,306427277.379334,16530411.3673568,365645388.661623,38066889.8740411,25881238.1857038,-11933869.4901466,42933415.0722027,-12858334.8503709,130.265842613874,7.88,15.998,,3.617463453815261,
Q & M DENTAL GROUP (SINGAPORE) LIMITED,8623.0,,,,,,,,,,,,,,,,,,,,,,,
Q & M DENTAL GROUP (SINGAPORE) LIMITED,8623.0,2003.0,,,,,,,,,,,,,,,,,,,,,0.4880463576158941,
Q & M DENTAL GROUP (SINGAPORE) LIMITED,8623.0,2004.0,,,,,,,,,,,,,,,,,,,,,0.6823102310231023,1.662727199
Q & M DENTAL GROUP (SINGAPORE) LIMITED,8623.0,2005.0,,,,,,,,,,,,,,,,,,,,,1.8628145695364235,0.425106277
Q & M DENTAL GROUP (SINGAPORE) LIMITED,8623.0,2006.0,5069100.19111633,3898304.93092537,1170795.26019096,1698174.63964224,1447196.81382179,-2880703.92805338,-121903.515398502,,3370925.55147409,2373533.15275908,15885266.6482925,2804432.74462223,2581486.20843887,-214471.960246563,2241851.28051043,-137548.886358738,,,,,2.9766791044776117,0.962901778
Q & M DENTAL GROUP (SINGAPORE) LIMITED,8623.0,2007.0,6774215.64513445,5414931.77247047,1246183.68315697,2209963.82564306,2055925.53073168,-4574659.8123908,-77713.0136489868,,4564251.81949139,2817790.61096907,18347903.7492871,3186927.42580175,2941298.79337549,-242853.167653084,3565084.50114727,-188731.604576111,,,,,2.16956,2.104880036
Q & M DENTAL GROUP (SINGAPORE) LIMITED,8623.0,2008.0,5815731.09447956,3859783.30105543,1829488.64656687,2566008.95243883,2420789.38269615,-2932184.6139431,-274458.038508892,,3249722.14204073,2600750.47630072,20567676.9567132,3179544.26383972,2863396.39669657,-277932.190895081,3119094.01232004,-897720.97659111,,,,,0.5572222222222222,6.62778177
Q & M DENTAL GROUP (SINGAPORE) LIMITED,8623.0,2009.0,20874305.4530025,16893259.3848705,3169445.6615448,3539261.82574034,3368248.57062101,-15011401.0233283,-254382.216989994,,17335043.6272621,2720535.86685658,21596123.9006519,3349009.57942009,2967079.97632027,-379079.382181168,3398888.44549656,-1675217.34493971,108.387978638447,39.841,,,0.1634920634920635,0.596720257
Q & M DENTAL GROUP (SINGAPORE) LIMITED,8623.0,2010.0,24518633.8794231,15525621.332705,5026397.58503437,4414596.33433819,4030279.55883741,-11595497.0547557,-280279.506981373,,20104037.545085,3131211.22342348,30276397.9341984,3945652.22847462,3331521.78519964,-611024.853169918,2699534.19882059,-2079968.97286177,106.842625906021,34.122,715.833,,0.06964285714285715,2.823661349
Q & M DENTAL GROUP (SINGAPORE) LIMITED,8623.0,2011.0,28060274.4394541,17572844.8918462,6413469.48802471,7139232.5180769,6004458.96685123,-9086645.39426565,-434381.474554539,,20921041.9213772,3521949.61935282,36719457.7100873,4687475.8413434,3961712.81129122,-888752.185106277,3308218.5575366,-2426385.72335243,162.931095710773,46.262,133.541,,0.02296,5.247793398
Q & M DENTAL GROUP (SINGAPORE) LIMITED,8623.0,2012.0,40299140.8683062,21706578.9798498,14053125.9499788,16645688.210845,8644053.74240875,-7525949.96786118,-223947.685837746,,23653452.6574612,4087453.93019915,46623619.674921,5762974.93737936,4479771.04407549,-1244789.50923681,7131998.19934368,-8504290.77059031,157.465152364326,38.524,24.14,,0.026215139442231077,4.575602704
Q & M DENTAL GROUP (SINGAPORE) LIMITED,8623.0,2013.0,53452936.8530512,33252193.6475039,12142575.0629902,16533628.6330223,8739429.51357365,-14455070.1576471,-384098.638415337,,36919308.2200289,5106298.9769578,56234885.8391047,6385837.44525909,5813641.11971855,-1564055.97823858,3267999.73219633,-2647593.49524975,160.299406119802,31.392,16.715,,0.03772908366533865,2.358604154
Q & M DENTAL GROUP (SINGAPORE) LIMITED,8623.0,2014.0,106459547.409713,50600166.4999723,28299402.1024704,42091879.2076111,19555740.5574918,656928.782224655,-961174.600720406,,64367668.2021022,6483765.98769426,75897979.2587757,11577991.3715124,9377128.58498096,-2134261.71183586,8011049.72332716,-13112086.5806937,244.553755999899,37.718,24.182,,0.07970555555555556,1.02514803
Q & M DENTAL GROUP (SINGAPORE) LIMITED,8623.0,2015.0,152819150.918365,73282409.5008373,24252775.7271528,76287572.4900961,29722752.3237467,14825659.3506336,-1415234.44139957,,76531578.4282684,8064219.44069862,87698563.2334948,15319329.3356895,13667868.8555956,-2829054.35562134,9409434.78679657,-9579178.04813385,393.232292796175,48.763,6.434,1280.0,0.2525032258064516,-0.52261817
