,Company,NACE,Consolidation code,Year,TE,TL,CA,CFO,CFF,CFI,CL,DA,EBIDTA,TDA,FA,LTD,ND,NI,NP,EBIT,DeltaLTB,DeltaSTB,LB,TA,ITE,IA
9989,SITRA HOLDINGS (INTL) LIMITED,4673.0,C1,2013,1092231.10759258,12382043.9671874,10919940.0966763,-2216865.59826136,-2058800.31496286,4678732.38563538,12321979.159534,269501.30802393,-2242946.37000561,-269501.30802393,2554334.97810364,16596.8547463417,7836086.41952276,-4875523.663342,-4768039.27069902,-2485576.57986879,-471034.544229507,-9483.91699790955,2579625.4234314,13474275.07478,-60064.8076534271,n.a.
9990,SITRA HOLDINGS (INTL) LIMITED,4673.0,C1,2014,11637024.1422653,3180201.31671429,11483387.5722289,-1612805.57018518,-4432755.61922789,6858397.03285694,1693029.5919776,205101.036846638,10843865.8890724,-195262.241721153,3333837.8867507,13622.9470968246,-7671989.70669508,6645727.69206762,6635888.89694214,10674335.8807564,-5297.81275987625,-6553394.38396692,280027.245879173,14817225.4589796,-3938545.37177086,n.a.
9991,SITRA HOLDINGS (INTL) LIMITED,4673.0,C1,2015,9451163.33854198,3293726.53353214,9766602.89919376,-48093.9240455627,-262394.791483879,-4243.58153343201,1920220.64387798,151354.408025742,-925100.774288177,-151354.408025742,2934436.63036823,n.a.,-7116486.23156548,-1653582.27086067,-1604781.0832262,-1076455.18231392,-262394.791483879,n.a.,55166.5599346161,12744889.8720741,38192.2338008881,n.a.
9992,SITRA HOLDINGS (INTL) LIMITED,4673.0,C1,2016,10053930.691123,2203553.88987064,9366659.72578526,111318.536639214,-26965.3598070145,-14519.8091268539,1996128.0452013,140358.154892921,54622.1390962601,-140358.154892921,2846574.0083456,38719.4910049438,-6645232.64372349,1198229.96270657,1187167.25099087,-85736.0157966614,-26965.3598070145,n.a.,3457.0974111557,12257484.5809937,1176104.53927517,n.a.
9993,SITRA HOLDINGS (INTL) LIMITED,4673.0,C1,2017,9914708.79721642,2699386.45792007,9786772.24391699,145144.393801689,-21696.8423724174,-2992.66791343689,2498877.7077198,227442.761421204,-581325.742185116,-227442.761421204,2782432.99251795,20948.6753940582,-6864432.02644587,-1702828.04274559,-1922040.96740484,-808768.503606319,-21696.8423724174,n.a.,464611.693561077,12614095.2551365,0,n.a.
9994,SITRA HOLDINGS (INTL) LIMITED,4673.0,C1,2018,7949882.84707069,4104630.75661659,9790445.58548927,71805.3934574127,-21981.2428951263,-8059.78906154633,3926582.68916607,213950.76417923,-1123241.51194096,-470398.597955704,2222303.65669727,4396.24857902527,-5807444.37289238,-2175410.338521,-2183470.12758255,-1593640.10989666,-21981.2428951263,n.a.,1096864.0204668,12054513.6036873,0,n.a.
9995,SITRA HOLDINGS (INTL) LIMITED,4673.0,C1,2019,13855404.1625261,3739608.17372799,9368319.7222352,-1307897.89640903,1160184.11582708,-7422.80304431915,3493913.39296103,264994.068682194,-1082986.96416616,-5195.96213102341,8183640.35636187,68289.7880077362,-5660629.60159779,-711104.531645775,-717785.054385662,-1088182.92629719,-64578.3864855766,n.a.,1054780.31259775,17595012.3362541,0,n.a.
9996,SITRA HOLDINGS (INTL) LIMITED,4673.0,C1,2020,9580213.47427368,4701611.16027832,5951138.45062256,-1431813.05122375,1445427.75535583,-7563.72451782227,3584449.04899597,120263.219833374,-446259.746551514,-120263.219833374,8307995.01037598,969669.483184814,-1748733.10852051,-5000378.2787323,-4998109.16137695,-566522.966384888,15883.8214874268,n.a.,192118.602752686,14281824.634552,-17396.5663909912,n.a.
9997,SITRA HOLDINGS (INTL) LIMITED,4673.0,C1,2021,11219205.8426142,2857882.7675581,5904416.86975956,-850040.719628334,-315158.700227737,1349411.89956665,2431012.88485527,105052.900075912,-5918.47324371338,-105052.900075912,8153436.70237064,282607.097387314,-1295405.83121777,-117629.655718803,-181993.052244186,-110971.373319626,-877413.658380508,n.a.,282607.097387314,14077088.6101723,-90256.716966629,n.a.
9998,SITRA HOLDINGS (INTL) LIMITED,4673.0,C1,2022,8273835.87509394,3064851.92281008,3994496.40315771,-55034.9532365799,-349546.32461071,1366949.24390316,1523129.51660156,589022.74274826,-540681.229770184,-589022.74274826,7326342.22072363,14130.596101284,-1229361.86081171,-2176111.79959774,-2268332.53204823,-1127472.82576561,-342109.168767929,n.a.,n.a.,11338687.797904,-75858.9895963669,n.a.
9999,SITRA HOLDINGS (INTL) LIMITED,4673.0,C1,2023,6770817.66700745,2711967.29135513,2672531.52537346,-898680.436313152,-89488.8535737991,-2275.14034509659,1062490.54116011,709085.407555103,-856211.149871349,-845593.828260899,6792052.31022835,101622.935414314,-175944.186687469,-1666919.49284077,-1733656.9429636,-1679811.95479631,-56120.1285123825,n.a.,81905.0524234772,9482784.95836258,100106.17518425,n.a.
10000,SLB DEVELOPMENT LTD.,4110.0,C1,2004,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
10001,SLB DEVELOPMENT LTD.,4110.0,C1,2005,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
10002,SLB DEVELOPMENT LTD.,4110.0,C1,2006,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
10003,SLB DEVELOPMENT LTD.,4110.0,C1,2007,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
10004,SLB DEVELOPMENT LTD.,4110.0,C1,2008,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
10005,SLB DEVELOPMENT LTD.,4110.0,C1,2009,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
10006,SLB DEVELOPMENT LTD.,4110.0,C1,2010,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
10007,SLB DEVELOPMENT LTD.,4110.0,C1,2011,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
10008,SLB DEVELOPMENT LTD.,4110.0,C1,2012,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
10009,SLB DEVELOPMENT LTD.,4110.0,C1,2013,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
10010,SLB DEVELOPMENT LTD.,4110.0,C1,2014,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
10011,SLB DEVELOPMENT LTD.,4110.0,C1,2015,27031759.7150803,145948350.191116,146175420.534611,-45860046.7264652,62330809.289217,-6872217.16046333,95865982.3715687,n.a.,-1311219.92468834,0,10388.8392448425,50082367.8195477,113616798.341274,21739388.1797791,22162362.3490334,-1311219.92468834,41560551.3989925,n.a.,3344464.17689323,172980109.906197,-20777.6784896851,n.a.
10012,SLB DEVELOPMENT LTD.,4110.0,C1,2016,76450421.6365814,167178895.111084,165652365.657806,1999130.21469116,3996810.73379517,-4706436.72370911,111009714.738846,3624.23896789551,-790084.095001221,-3624.23896789551,6523.63014221191,56169180.3722382,114233112.876892,49917368.1526184,50313859.8957062,-793708.333969116,3981588.93013,n.a.,0,243629316.747665,-3624.23896789551,n.a.
10013,SLB DEVELOPMENT LTD.,4110.0,C1,2017,44764931.8020344,183810214.760065,177270169.872522,7625478.57415676,-25862642.1723366,24646494.2493439,113958260.066748,3610.89050769806,9329096.71568871,-3610.89050769806,2888.71240615845,69851954.6933174,122152814.984918,14187188.8047457,11444356.3750982,9325485.82518101,21111432.4423075,n.a.,7221781.01539612,228575146.562099,-260706.2946558,n.a.
10014,SLB DEVELOPMENT LTD.,4110.0,C1,2018,124047223.687172,151423549.228013,262573598.013878,-11512479.0850878,67784335.020721,-37726048.7219691,96435507.3302984,16439.9935007095,16329397.1807957,-16439.9935007095,218950.822532177,26520698.6063719,59315496.55056,21095500.7511377,11673142.6579356,16312957.187295,-1723210.2278471,n.a.,61379463.0073309,275470772.915184,-2734269.82814074,n.a.
10015,SLB DEVELOPMENT LTD.,4110.0,C1,2019,114826307.876945,117954163.333595,227128865.002871,14613097.0209837,-33230835.3198767,7903401.05879307,27113640.611589,90651.9666314125,4546377.4304986,-90651.9666314125,383639.122784138,56826454.4104338,39216040.7647491,-1570817.27778912,-3650010.78444719,4483283.66172314,-23487561.9463325,n.a.,6846036.52000427,232780471.210539,-1055188.89158964,n.a.
10016,SLB DEVELOPMENT LTD.,4110.0,C1,2020,113589760.226011,98887787.711978,202643708.005071,24952272.8812695,-18505267.3802376,-4306017.05431938,22611185.4482889,1621296.73326015,10550802.3784161,-227674.464941025,412218.052983284,41378773.4076977,20611609.7127199,8414056.31303787,7649720.60930729,10323127.913475,-10654740.7211065,n.a.,4242381.33430481,212477547.937989,-1395743.45898628,n.a.
10017,SLB DEVELOPMENT LTD.,4110.0,C1,2021,129768677.039266,181995016.931713,292548392.423809,-57665559.9188805,68013307.4827194,-9755821.32607698,77785004.2251348,1719080.79779148,5229815.72520733,-223011.800944805,238887.217283249,68091172.6199985,92162083.6501122,10789991.3046956,10098276.7356634,5006803.92426252,70635775.067389,n.a.,51402330.1872611,311763693.970978,-1855911.76718473,n.a.
10018,SLB DEVELOPMENT LTD.,4110.0,C1,2022,149544422.243536,150538070.464134,264241798.514128,24294370.4545498,-21359421.2651253,-13236474.826932,48065998.7151623,3985544.1853404,12007008.549571,-126305.02730608,143097.025156021,70892894.5749998,79377234.0103984,25694677.0578623,19164050.0679612,11880703.522265,-18334671.3915467,n.a.,26131999.0888238,300082492.70767,-2618821.57772779,n.a.
10019,SLB DEVELOPMENT LTD.,4110.0,C1,2023,157730999.796867,195966467.816293,312562967.160404,-15834995.2453971,38616589.2259479,-26524854.2027473,136441391.934872,2077701.46113634,7654922.83797264,-111529.655396938,66474.6290445328,27164487.8555536,135724204.54818,8067065.53804874,3769850.07381439,7543393.1825757,56123052.0883203,n.a.,127163010.934234,353697467.613161,-1885663.64389658,n.a.
10020,SMI VANTAGE LIMITED,2612.0,C1,2004,7296493.3077693,13125969.5105553,13577921.5552211,3529328.77546549,-1315340.71666002,-2313481.61530495,10599781.9542289,1695493.28756332,5471889.18077946,-1695493.28756332,6780049.95006323,1778831.96246624,5255208.62603188,2977498.53426218,2617219.03198957,3840758.99291039,697224.175572395,-901596.249103546,4706070.86509466,20422462.8183246,-474774.020254612,n.a.
10021,SMI VANTAGE LIMITED,2612.0,C1,2005,10586081.8811059,13736726.0344774,15252576.4650106,2909020.45556903,-100128.860369325,-2241752.45171785,9891880.88907301,1901288.55326772,6527705.8198303,-1901288.55326772,9005411.86657548,2545102.95018554,4270876.04936957,3632731.75522685,3130412.19574213,4652963.65682781,-160567.001312971,n.a.,3080154.46659923,24322807.9155833,-661340.169131756,n.a.
10022,SMI VANTAGE LIMITED,2612.0,C1,2006,15935087.0516002,12101017.6093876,18136610.5959415,5104410.62319279,-2209205.51076531,-1599769.50779557,9399526.0836184,2105242.89849401,7130529.26751971,-2105242.89849401,9835093.57985854,1201715.61425924,1199411.02433205,4255809.39888954,3711798.14329743,5030663.7455225,-1642148.35590124,-490237.490624189,2582421.04619741,28036104.6609879,-320594.06542778,n.a.
10023,SMI VANTAGE LIMITED,2612.0,C1,2007,19719092.363894,14639906.9100022,20570033.1799984,5569198.92007113,-822811.602711678,-3743240.48358202,8499261.09319925,2331642.05807447,7617365.29797316,-2331642.05807447,12795837.8840685,3709459.73873138,2232997.14535475,5176417.48374701,4206409.17533636,5317448.88240099,1473893.71544123,n.a.,2146939.73451853,34358999.2738962,-632457.74769783,414231.567084789
10024,SMI VANTAGE LIMITED,2612.0,C1,2008,19813432.225585,19041869.0681458,22514806.4441979,6408361.02068424,485904.155671597,-6397652.03371644,10155474.2679,2940713.62614632,4277917.73378849,-2912715.43130279,15083414.6082401,5662086.55536175,4459067.34466553,1061350.92526674,902006.360143423,1411005.80096245,17031.1599969864,1537836.33336425,4921489.14337158,38855301.2937307,-295851.892977953,437133.106589317
10025,SMI VANTAGE LIMITED,2612.0,C1,2009,24800307.911545,23948224.7531712,24550324.0224272,-5025951.20501518,8851052.44499445,-7319981.61870241,14740291.6503996,3030201.41327381,4519801.44497752,-2995041.39177501,20110759.549588,5404082.4252367,10716207.8711689,910811.985492706,743125.729113817,1555026.00577474,17515.615105629,3323716.75758064,5645694.88066435,48748532.6647162,-193058.140024543,1761993.60485375
10026,SMI VANTAGE LIMITED,2612.0,C1,2010,26825923.711136,32381421.9079167,31249998.5285103,5060508.49758089,4855087.13006973,-6729059.29259956,26690003.881976,2780318.47134233,5767086.0593766,-2698997.81741202,22978801.5901297,1284686.4759922,13526078.4997791,2554855.99480569,1183196.24438882,3055498.31449986,0,5798560.87803841,12381165.9123749,59207345.6190526,-540724.537745118,1798561.06638908
10027,SMI VANTAGE LIMITED,2612.0,C1,2011,25705453.0803859,38597847.3371416,29178567.7315146,4566939.05621767,-2021379.25796211,-6120161.98396683,33074117.805779,3493077.30069757,2324940.32269716,-3404211.31229401,29308646.9319314,1738682.38180876,17032003.820911,-1625861.2139225,-1845836.73304319,-1074119.33809519,n.a.,-555863.197028637,10921758.7660849,64303300.4175276,-260931.148558855,2018030.68448603
10028,SMI VANTAGE LIMITED,2612.0,C1,2012,21128776.290983,33493009.7962618,20320427.4032414,4466275.77200532,-4677703.97168398,-1546092.86785126,30500933.5737526,3835598.72299433,843007.136195898,-3772080.07434011,29038072.0386207,2595245.71976066,17209173.1888354,-7303227.34344006,-6318623.86876345,-2724473.31529856,2117631.86466694,-5820137.75995374,10005668.8353717,54621786.0872447,-222766.214042902,1825420.31264305
10029,SMI VANTAGE LIMITED,2612.0,C1,2013,13196803.0135632,28396055.6359291,30168117.8219318,1414039.87312317,-9411.46159172058,8011861.22131348,22013666.5112972,1623670.51076889,3764971.40908241,-1623670.51076889,7471669.11077499,5935795.93348503,4788757.93647766,-391026.890516281,-11512924.9334335,2141300.89831352,n.a.,-3398569.02766228,5966995.57328224,41592858.6494923,-326049.128293991,n.a.
10030,SMI VANTAGE LIMITED,2612.0,C1,2014,7341000,32243000,38345000,-1650000,866000,1663000,28578000,1480000,-3898000,-272000,646000,706000,-4923000,-3919000,-6278000,-4170000,-615000,-4687000,790000,39584000,-368000,n.a.
10031,SMI VANTAGE LIMITED,2612.0,C1,2015,10233000,23287000,15242000,-8604000,15063000,-13701000,13765000,1092000,-8593000,-505000,17777000,1235000,-332000,-836000,-319000,-337000,1784000,188000,468000,33520000,11000,48000
10032,SMI VANTAGE LIMITED,2612.0,C1,2016,24198000,35100000,42717000,-9546000,21934000,-17993000,32122000,2254000,-5650000,-282000,14881000,2945000,12813000,-5082000,-7080000,-5932000,6556000,n.a.,9374000,59298000,-103000,611000
10033,SMI VANTAGE LIMITED,2612.0,C1,2017,29746000,29502000,43341000,-8202000,10303000,-3111000,26573000,3684000,-3443000,-337000,14675000,2513000,11003000,-3353000,-10730000,-3780000,-2941000,n.a.,8549000,59248000,-50000,514000
